character_skill_level_to_effects_junctions_tables	1
character_skill_key	effect_key	effect_scope	level	value
wh2_dlc04_skill_vmp_lord_unique_helman_ghorst_battle_5	wh2_main_effect_magic_vampires_reduce_wom_cost_vanhels_danse_macabre	character_to_character_own	1	-2.0
wh2_dlc04_skill_vmp_lord_unique_helman_ghorst_battle_5	wh2_main_effect_magic_vampires_reduce_wom_cost_vanhels_danse_macabre_upgraded	character_to_character_own	1	-3.0
wh2_dlc04_skill_vmp_lord_unique_helman_ghorst_battle_5	wh_main_effect_agent_action_success_chance_enemy_skill	character_to_character_own	1	-1.0
wh2_dlc04_skill_vmp_lord_unique_helman_ghorst_battle_5	wh_main_effect_agent_action_success_chance_skill	character_to_character_own	1	1.0
wh2_dlc04_skill_vmp_lord_unique_helman_ghorst_battle_5	wh_main_effect_magic_vampires_cooldown_vanhels_danse_macabre	character_to_character_own	1	300.0
wh2_dlc07_skill_brt_alberic_special_0	wh_main_effect_ability_enable_hold_the_line	character_to_character_own	1	1.0
wh2_dlc07_skill_brt_alberic_special_0	wh_main_effect_agent_action_success_chance_enemy_skill	character_to_character_own	1	-1.0
wh2_dlc07_skill_brt_alberic_special_0	wh_main_effect_agent_action_success_chance_skill	character_to_character_own	1	1.0
wh2_dlc07_skill_brt_alberic_special_0	wh_main_effect_character_stat_mod_personal_aura_morale_effect	character_to_character_own	1	5.0
wh2_dlc07_skill_brt_alberic_special_0	wh_main_effect_character_stat_mod_unit_health	character_to_character_own	1	10.0
wh2_dlc07_skill_brt_alberic_special_1	wh2_main_effect_building_construction_cost_mod_coastal_settlement_brt	faction_to_region_own_unseen	1	-40.0
wh2_dlc07_skill_brt_alberic_special_1	wh2_main_effect_building_construction_time_mod_coastal_settlement_brt	faction_to_region_own_unseen	1	-1.0
wh2_dlc07_skill_brt_alberic_special_1	wh_main_effect_agent_action_success_chance_enemy_skill	character_to_character_own	1	-1.0
wh2_dlc07_skill_brt_alberic_special_1	wh_main_effect_agent_action_success_chance_skill	character_to_character_own	1	1.0
wh2_dlc07_skill_brt_alberic_special_2	wh2_main_effect_building_construction_cost_mod_lzd_resource_buildings	faction_to_region_own_unseen	1	-25.0
wh2_dlc07_skill_brt_alberic_special_2	wh2_main_effect_building_construction_time_mod_lzd_resource_buildings	faction_to_region_own_unseen	1	-1.0
wh2_dlc07_skill_brt_alberic_special_2	wh_main_effect_agent_action_success_chance_enemy_skill	character_to_character_own	1	-1.0
wh2_dlc07_skill_brt_alberic_special_2	wh_main_effect_agent_action_success_chance_skill	character_to_character_own	1	1.0
wh2_dlc07_skill_brt_alberic_special_2	wh_main_effect_economy_trade_good_commodity_mod	character_to_faction	1	10.0
wh2_dlc07_skill_brt_alberic_special_3	wh2_dlc09_edict_brt_peasants_duty_growth_mod	faction_to_province_own	1	10.0
wh2_dlc07_skill_brt_alberic_special_3	wh2_dlc09_edict_brt_peasants_duty_public_order_mod	faction_to_province_own	1	5.0
wh2_dlc07_skill_brt_alberic_special_3	wh2_dlc09_edict_brt_peasants_duty_tax_mod	faction_to_province_own	1	3.0
wh2_dlc07_skill_brt_alberic_special_3	wh_main_effect_agent_action_success_chance_enemy_skill	character_to_character_own	1	-1.0
wh2_dlc07_skill_brt_alberic_special_3	wh_main_effect_agent_action_success_chance_skill	character_to_character_own	1	1.0
wh2_dlc07_skill_brt_fay_enchantress_special_0	wh2_main_effect_building_construction_cost_mod_worship_brt	faction_to_region_own_unseen	1	-25.0
wh2_dlc07_skill_brt_fay_enchantress_special_0	wh2_main_effect_building_construction_time_mod_worship_brt	faction_to_region_own_unseen	1	-1.0
wh2_dlc07_skill_brt_fay_enchantress_special_0	wh_main_effect_agent_action_success_chance_enemy_skill	character_to_character_own	1	-1.0
wh2_dlc07_skill_brt_fay_enchantress_special_0	wh_main_effect_agent_action_success_chance_skill	character_to_character_own	1	1.0
wh2_dlc07_skill_brt_fay_enchantress_special_1	wh2_main_effect_force_army_campaign_experience_base_brt_grail_knights_guardians	general_to_force_own	1	2.0
wh2_dlc07_skill_brt_fay_enchantress_special_1	wh2_main_effect_skill_melee_attack_increase_brt_grail_knights_guardians	general_to_force_own	1	5.0
wh2_dlc07_skill_brt_fay_enchantress_special_1	wh2_main_effect_skill_melee_defence_increase_brt_grail_knights_guardians	general_to_force_own	1	5.0
wh2_dlc07_skill_brt_fay_enchantress_special_1	wh_main_effect_agent_action_success_chance_enemy_skill	character_to_character_own	1	-1.0
wh2_dlc07_skill_brt_fay_enchantress_special_1	wh_main_effect_agent_action_success_chance_skill	character_to_character_own	1	1.0
wh2_dlc07_skill_brt_fay_enchantress_special_2	wh_main_effect_agent_action_success_chance_enemy_skill	character_to_character_own	1	-1.0
wh2_dlc07_skill_brt_fay_enchantress_special_2	wh_main_effect_agent_action_success_chance_skill	character_to_character_own	1	1.0
wh2_dlc07_skill_brt_fay_enchantress_special_2	wh_main_effect_province_growth_characters	faction_to_province_own	1	5.0
wh2_dlc07_skill_brt_fay_enchantress_special_2	wh_main_effect_public_order_characters	character_to_province_own	1	3.0
wh2_dlc07_skill_brt_fay_enchantress_special_2	wh_main_effect_religion_conversion_untainted	character_to_character_own_provincetext	1	10.0
wh2_dlc07_skill_brt_fay_enchantress_special_3	wh2_main_effect_tech_ward_save_brt_damsels_prophetess	faction_to_force_own	1	10.0
wh2_dlc07_skill_brt_fay_enchantress_special_3	wh_main_effect_agent_action_success_chance_enemy_skill	character_to_character_own	1	-1.0
wh2_dlc07_skill_brt_fay_enchantress_special_3	wh_main_effect_agent_action_success_chance_skill	character_to_character_own	1	1.0
wh2_dlc07_skill_brt_fay_enchantress_special_3	wh_main_effect_military_force_winds_of_magic_depletion_mod_character	character_to_force_own_unseen	1	15.0
wh2_dlc07_skill_brt_louen_special_0	wh2_main_effect_force_army_campaign_experience_base_brt_knights_realm_questing_knights	general_to_force_own	1	2.0
wh2_dlc07_skill_brt_louen_special_0	wh2_main_effect_skill_upkeep_cost_reduction_brt_knights_realm_questing_knights	general_to_force_own	1	-25.0
wh2_dlc07_skill_brt_louen_special_0	wh_main_effect_agent_action_success_chance_enemy_skill	character_to_character_own	1	-1.0
wh2_dlc07_skill_brt_louen_special_0	wh_main_effect_agent_action_success_chance_skill	character_to_character_own	1	1.0
wh2_dlc07_skill_brt_louen_special_1	wh2_dlc09_faction_political_diplomacy_mod	faction_to_faction_own_unseen	1	10.0
wh2_dlc07_skill_brt_louen_special_1	wh_main_effect_agent_action_success_chance_enemy_skill	character_to_character_own	1	-1.0
wh2_dlc07_skill_brt_louen_special_1	wh_main_effect_agent_action_success_chance_skill	character_to_character_own	1	1.0
wh2_dlc07_skill_brt_louen_special_2	wh2_main_effect_building_construction_cost_mod_barracks_brt	faction_to_region_own_unseen	1	-15.0
wh2_dlc07_skill_brt_louen_special_2	wh2_main_effect_building_construction_time_mod_barracks_brt	faction_to_region_own_unseen	1	-1.0
wh2_dlc07_skill_brt_louen_special_2	wh_main_effect_agent_action_success_chance_enemy_skill	character_to_character_own	1	-1.0
wh2_dlc07_skill_brt_louen_special_2	wh_main_effect_agent_action_success_chance_skill	character_to_character_own	1	1.0
wh2_dlc07_skill_brt_louen_special_2	wh_main_effect_unit_recruitment_points	force_to_province_own	1	1.0
wh2_dlc07_skill_brt_louen_special_3	wh_dlc07_effect_chivalry_dummy	character_to_faction_unseen	1	15.0
wh2_dlc07_skill_brt_louen_special_3	wh_main_effect_agent_action_success_chance_enemy_skill	character_to_character_own	1	-1.0
wh2_dlc07_skill_brt_louen_special_3	wh_main_effect_agent_action_success_chance_skill	character_to_character_own	1	1.0
wh2_dlc07_skill_brt_louen_special_3	wh_main_effect_agent_cap_increase_champion_paladin	faction_to_faction_own_unseen	1	1.0
wh2_dlc07_skill_brt_louen_special_3	wh_main_effect_agent_recruitment_xp_champion_bretonnia	faction_to_province_own_unseen	1	2.0
wh2_dlc09_skill_all_dummy_agent_actions_necrotect_ritual	wh2_dlc09_effect_agent_action_enable_engineer_hinder_settlement_necrotect_ritual	character_to_character_own	1	1.0
wh2_dlc09_skill_all_dummy_agent_actions_necrotect_ritual	wh_main_effect_agent_action_cost_mod	character_to_character_own	1	-80.0
wh2_dlc09_skill_all_dummy_agent_actions_tmb_liche_priest	wh_main_effect_agent_action_success_chance_skill	character_to_character_own	0	0.0
wh2_dlc09_skill_all_dummy_agent_actions_tmb_liche_priest	wh2_dlc11_effect_agent_action_enable_wizard_hinder_settlement_treasure_hunt	character_to_character_own	1	1.0
wh2_dlc09_skill_all_dummy_agent_actions_tmb_liche_priest	wh2_dlc12_agent_action_wizard_discover_under_empire	character_to_character_own	1	1.0
wh2_dlc09_skill_all_dummy_agent_actions_tmb_liche_priest	wh2_main_effect_agent_action_enable_wizard_assist_army_replenish_troops	character_to_character_own	1	1.0
wh2_dlc09_skill_all_dummy_agent_actions_tmb_liche_priest	wh2_main_effect_agent_action_enable_wizard_hinder_agent_wound	character_to_character_own	1	1.0
wh2_dlc09_skill_all_dummy_agent_actions_tmb_liche_priest	wh2_main_effect_agent_action_enable_wizard_hinder_army_hinder_replenishment	character_to_character_own	1	1.0
wh2_dlc09_skill_all_dummy_agent_actions_tmb_liche_priest	wh2_main_effect_agent_action_enable_wizard_hinder_settlement_damage_building	character_to_character_own	1	1.0
wh2_dlc09_skill_all_dummy_agent_actions_tmb_liche_priest	wh2_main_effect_agent_action_enable_wizard_passive_spread_corruption	character_to_character_own	1	1.0
wh2_dlc09_skill_all_dummy_agent_actions_tmb_liche_priest	wh_main_effect_character_passive_religious_conversion	character_to_character_own	1	2.0
wh2_dlc09_skill_all_dummy_agent_actions_tmb_necrotect	wh2_dlc11_effect_agent_action_enable_engineer_hinder_settlement_treasure_hunt	character_to_character_own	1	1.0
wh2_dlc09_skill_all_dummy_agent_actions_tmb_necrotect	wh2_dlc12_agent_action_engineer_discover_under_empire	character_to_character_own	1	1.0
wh2_dlc09_skill_all_dummy_agent_actions_tmb_necrotect	wh2_main_effect_agent_action_enable_engineer_assist_army_enhance_mobility	character_to_character_own	1	1.0
wh2_dlc09_skill_all_dummy_agent_actions_tmb_necrotect	wh2_main_effect_agent_action_enable_engineer_hinder_agent_wound	character_to_character_own	1	1.0
wh2_dlc09_skill_all_dummy_agent_actions_tmb_necrotect	wh2_main_effect_agent_action_enable_engineer_hinder_army_block_army	character_to_character_own	1	1.0
wh2_dlc09_skill_all_dummy_agent_actions_tmb_necrotect	wh2_main_effect_agent_action_enable_engineer_hinder_settlement_damage_walls	character_to_character_own	1	1.0
wh2_dlc09_skill_all_dummy_agent_actions_tmb_necrotect	wh2_main_effect_agent_action_enable_engineer_passive_boost_income	character_to_character_own	1	1.0
wh2_dlc09_skill_all_dummy_agent_actions_tmb_necrotect	wh2_main_effect_agent_action_passive_boost_income_effect_negative	character_to_region_enemy_provincewide	1	-5.0
wh2_dlc09_skill_all_dummy_agent_actions_tmb_necrotect	wh2_main_effect_agent_action_passive_boost_income_effect_positive	character_to_region_own_provincewide	1	5.0
wh2_dlc09_skill_all_dummy_agent_actions_tmb_tomb_prince	wh2_dlc11_effect_agent_action_enable_champion_hinder_settlement_treasure_hunt	character_to_character_own	1	1.0
wh2_dlc09_skill_all_dummy_agent_actions_tmb_tomb_prince	wh2_dlc12_agent_action_champion_discover_under_empire	character_to_character_own	1	1.0
wh2_dlc09_skill_all_dummy_agent_actions_tmb_tomb_prince	wh2_main_effect_agent_action_enable_champion_assist_army_training	character_to_character_own	1	1.0
wh2_dlc09_skill_all_dummy_agent_actions_tmb_tomb_prince	wh2_main_effect_agent_action_enable_champion_hinder_agent_assassinate	character_to_character_own	1	1.0
wh2_dlc09_skill_all_dummy_agent_actions_tmb_tomb_prince	wh2_main_effect_agent_action_enable_champion_hinder_army_assault_units	character_to_character_own	1	1.0
wh2_dlc09_skill_all_dummy_agent_actions_tmb_tomb_prince	wh2_main_effect_agent_action_enable_champion_hinder_settlement_assault_garrison	character_to_character_own	1	1.0
wh2_dlc09_skill_all_dummy_agent_actions_tmb_tomb_prince	wh2_main_effect_agent_action_enable_champion_passive_spread_public_order	character_to_character_own	1	1.0
wh2_dlc09_skill_all_dummy_agent_actions_tmb_tomb_prince	wh2_main_effect_agent_action_passive_spread_public_order_effect_negative	character_to_enemy_province	1	-1.0
wh2_dlc09_skill_all_dummy_agent_actions_tmb_tomb_prince	wh2_main_effect_agent_action_passive_spread_public_order_effect_positive	character_to_province_own	1	1.0
wh2_dlc09_skill_innate_skv_tretch_craventail	wh2_dlc09_effect_force_army_battle_unit_melee_attack_during_ambushes	general_to_force_own	1	13.0
wh2_dlc09_skill_innate_skv_tretch_craventail	wh2_dlc09_effect_force_unit_stat_melee_attack_when_retreating_dummy	general_to_force_own	1	13.0
wh2_dlc09_skill_innate_skv_tretch_craventail	wh_main_effect_unit_enable_attribute_guerrilla_deployment	character_to_force_own	1	1.0
wh2_dlc09_skill_innate_tmb_arkhan	wh2_dlc09_effect_melee_attack_tmb_characters	general_to_force_own	1	5.0
wh2_dlc09_skill_innate_tmb_arkhan	wh2_dlc09_effect_melee_defence_tmb_characters	general_to_force_own	1	5.0
wh2_dlc09_skill_innate_tmb_cavalry_master	wh2_dlc09_effect_melee_attack_tmb_tomb_prince_steed	character_to_character_own	1	8.0
wh2_dlc09_skill_innate_tmb_cavalry_master	wh2_dlc09_effect_melee_defence_tmb_tomb_prince_steed	character_to_character_own	1	8.0
wh2_dlc09_skill_innate_tmb_cavalry_master	wh2_dlc09_effect_tech_unit_xp_levels_tmb_all_horsemen_serpent_cavalry	agent_to_parent_army_own	1	1.0
wh2_dlc09_skill_innate_tmb_channeller	wh2_dlc09_effect_ability_mod_cooldown_arcane_conduit	character_to_character_own	1	-25.0
wh2_dlc09_skill_innate_tmb_chariot_master	wh2_dlc09_effect_melee_attack_tmb_tomb_prince_chariot	character_to_character_own	1	8.0
wh2_dlc09_skill_innate_tmb_chariot_master	wh2_dlc09_effect_melee_defence_tmb_tomb_prince_chariot	character_to_character_own	1	8.0
wh2_dlc09_skill_innate_tmb_chariot_master	wh2_dlc09_effect_tech_unit_xp_levels_tmb_all_chariots	agent_to_parent_army_own	1	1.0
wh2_dlc09_skill_innate_tmb_dynasty_alkhazzar_ii	wh2_dlc09_effect_ability_enable_curse	character_to_character_own	1	1.0
wh2_dlc09_skill_innate_tmb_dynasty_alkhazzar_ii	wh2_dlc09_effect_tech_melee_damage_increase_tmb_chariots	general_to_force_own	1	20.0
wh2_dlc09_skill_innate_tmb_dynasty_alkhazzar_ii	wh2_dlc09_effect_tech_missile_damage_increase_archer_chariots	general_to_force_own	1	20.0
wh2_dlc09_skill_innate_tmb_dynasty_alkhazzar_ii	wh2_dlc09_effect_unit_cap_tmb_veh_skeleton_archer_chariot_0	character_to_faction_unseen	1	2.0
wh2_dlc09_skill_innate_tmb_dynasty_alkhazzar_ii	wh2_dlc09_effect_unit_cap_tmb_veh_skeleton_chariot_0	character_to_faction_unseen	1	2.0
wh2_dlc09_skill_innate_tmb_dynasty_alkhazzar_ii	wh2_dlc09_title_king	character_to_character_own	1	1.0
wh2_dlc09_skill_innate_tmb_dynasty_alkhazzar_ii	wh_main_effect_force_army_battle_movement_speed	general_to_force_own	1	5.0
wh2_dlc09_skill_innate_tmb_dynasty_lahmizzash	wh2_dlc09_effect_ability_enable_curse	character_to_character_own	1	1.0
wh2_dlc09_skill_innate_tmb_dynasty_lahmizzash	wh2_dlc09_effect_missile_damage_tmb_ushabti	general_to_force_own	1	10.0
wh2_dlc09_skill_innate_tmb_dynasty_lahmizzash	wh2_dlc09_effect_tech_melee_attack_increase_tmb_ushabti	general_to_force_own	1	6.0
wh2_dlc09_skill_innate_tmb_dynasty_lahmizzash	wh2_dlc09_effect_unit_cap_tmb_mon_ushabti_0	character_to_faction_unseen	1	2.0
wh2_dlc09_skill_innate_tmb_dynasty_lahmizzash	wh2_dlc09_title_king	character_to_character_own	1	1.0
wh2_dlc09_skill_innate_tmb_dynasty_lahmizzash	wh_main_effect_character_stat_mod_melee_attack	character_to_character_own	1	8.0
wh2_dlc09_skill_innate_tmb_dynasty_rakhash	wh2_dlc09_effect_ability_enable_curse	character_to_character_own	1	1.0
wh2_dlc09_skill_innate_tmb_dynasty_rakhash	wh2_dlc09_title_king	character_to_character_own	1	1.0
wh2_dlc09_skill_innate_tmb_dynasty_rakhash	wh2_main_effect_public_order_characters_factionwide	character_to_province_own_factionwide	1	1.0
wh2_dlc09_skill_innate_tmb_dynasty_rakhash	wh_main_effect_character_stat_mod_personal_aura_morale_effect	character_to_character_own	1	5.0
wh2_dlc09_skill_innate_tmb_dynasty_rakhash	wh_main_effect_character_stat_mod_personal_aura_size	character_to_character_own	1	20.0
wh2_dlc09_skill_innate_tmb_dynasty_rakhash	wh_main_effect_character_stat_mod_ward_save	character_to_character_own	1	5.0
wh2_dlc09_skill_innate_tmb_dynasty_rakhash	wh_main_effect_economy_tax_mod	faction_to_faction_own	1	5.0
wh2_dlc09_skill_innate_tmb_dynasty_setep	wh2_dlc09_effect_ability_enable_curse	character_to_character_own	1	1.0
wh2_dlc09_skill_innate_tmb_dynasty_setep	wh2_dlc09_effect_agent_action_success_chance_wizard_tmb	faction_to_character_own	1	5.0
wh2_dlc09_skill_innate_tmb_dynasty_setep	wh2_dlc09_effect_agent_recruitment_xp_tmb_liche_priest	faction_to_province_own_factionwide	1	2.0
wh2_dlc09_skill_innate_tmb_dynasty_setep	wh2_dlc09_title_king	character_to_character_own	1	1.0
wh2_dlc09_skill_innate_tmb_dynasty_setep	wh_main_effect_character_stat_mod_ward_save_magic	character_to_character_own	1	20.0
wh2_dlc09_skill_innate_tmb_dynasty_setep	wh_main_effect_military_force_winds_of_magic_depletion_mod_character	faction_to_force_own	1	5.0
wh2_dlc09_skill_innate_tmb_dynasty_setep	wh_main_effect_religion_conversion_untainted	character_to_character_own_provincetext	1	5.0
wh2_dlc09_skill_innate_tmb_dynasty_thutep	wh2_dlc09_effect_ability_enable_curse	character_to_character_own	1	1.0
wh2_dlc09_skill_innate_tmb_dynasty_thutep	wh2_dlc09_effect_tech_armour_increase_tmb_sphinxes	general_to_force_own	1	5.0
wh2_dlc09_skill_innate_tmb_dynasty_thutep	wh2_dlc09_effect_unit_cap_tmb_veh_khemrian_warsphinx_0	faction_to_faction_own_unseen	1	1.0
wh2_dlc09_skill_innate_tmb_dynasty_thutep	wh2_dlc09_title_king	character_to_character_own	1	1.0
wh2_dlc09_skill_innate_tmb_dynasty_thutep	wh2_main_effect_building_construction_time_mod_all	character_to_region_own_provincewide	1	-35.0
wh2_dlc09_skill_innate_tmb_dynasty_thutep	wh_main_effect_character_stat_mod_armour	character_to_character_own	1	10.0
wh2_dlc09_skill_innate_tmb_dynasty_thutep	wh_main_effect_economy_trade_good_commodity_mod	character_to_faction	1	10.0
wh2_dlc09_skill_innate_tmb_dynasty_wakhaf	wh2_dlc09_effect_ability_enable_curse	character_to_character_own	1	1.0
wh2_dlc09_skill_innate_tmb_dynasty_wakhaf	wh2_dlc09_title_king	character_to_character_own	1	1.0
wh2_dlc09_skill_innate_tmb_dynasty_wakhaf	wh2_main_effect_force_unit_stat_melee_attack_in_desert_terrain	general_to_force_own	1	8.0
wh2_dlc09_skill_innate_tmb_dynasty_wakhaf	wh_main_effect_character_stat_mod_charge_add	character_to_character_own	1	16.0
wh2_dlc09_skill_innate_tmb_dynasty_wakhaf	wh_main_effect_force_army_campaign_ambush_attack_success_chance	general_to_force_own_unseen	1	20.0
wh2_dlc09_skill_innate_tmb_dynasty_wakhaf	wh_main_effect_force_unit_stat_missile_range	general_to_force_own	1	10.0
wh2_dlc09_skill_innate_tmb_dynasty_wakhaf	wh_main_effect_unit_enable_attribute_stalk	character_to_character_own	1	1.0
wh2_dlc09_skill_innate_tmb_eternal	wh_main_effect_character_stat_mod_ward_save_physical	character_to_character_own	1	5.0
wh2_dlc09_skill_innate_tmb_imbuer	wh2_dlc09_effect_unit_xp_levels_tmb_sphinxes	character_to_province_own	1	1.0
wh2_dlc09_skill_innate_tmb_imbuer	wh2_dlc09_effect_unit_xp_levels_tmb_ushabti	character_to_province_own	1	1.0
wh2_dlc09_skill_innate_tmb_infantry_master	wh2_dlc09_effect_melee_attack_tmb_tomb_prince_foot	character_to_character_own	1	8.0
wh2_dlc09_skill_innate_tmb_infantry_master	wh2_dlc09_effect_melee_defence_tmb_tomb_prince_foot	character_to_character_own	1	8.0
wh2_dlc09_skill_innate_tmb_infantry_master	wh2_dlc09_effect_unit_xp_tmb_all_skeleton	agent_to_parent_army_own	1	1.0
wh2_dlc09_skill_innate_tmb_khalida	wh_main_effect_character_stat_enable_poison_attacks	general_to_force_own	1	1.0
wh2_dlc09_skill_innate_tmb_khalida	wh_main_effect_force_army_campaign_attrition_all_resistance	general_to_force_own	1	-50.0
wh2_dlc09_skill_innate_tmb_khalida	wh_main_effect_religion_conversion_untainted	character_to_character_own_provincetext	1	3.0
wh2_dlc09_skill_innate_tmb_khatep	wh2_dlc09_effect_agent_cap_increase_tmb_liche_priest	character_to_faction_unseen	1	2.0
wh2_dlc09_skill_innate_tmb_khatep	wh2_dlc09_effect_agent_recruitment_xp_tmb_liche_priest	faction_to_province_own_unseen	1	3.0
wh2_dlc09_skill_innate_tmb_master_of_ceremony	wh_main_effect_religion_conversion_untainted	character_to_character_own_provincetext	1	2.0
wh2_dlc09_skill_innate_tmb_prepared	wh_main_effect_force_unit_stat_ammunition	army_to_army_own	1	20.0
wh2_dlc09_skill_innate_tmb_prepared	wh_main_effect_force_unit_stat_missile_damage	general_to_force_own	1	5.0
wh2_dlc09_skill_innate_tmb_proficient_caster	wh_main_effect_character_stat_mod_miscast_chance	character_to_character_own	1	-10.0
wh2_dlc09_skill_innate_tmb_scavenger	wh_main_effect_character_mod_ancillary_drop	character_to_character_own	1	3.0
wh2_dlc09_skill_innate_tmb_scavenger	wh_main_effect_character_mod_ancillary_steal	character_to_character_own	1	20.0
wh2_dlc09_skill_innate_tmb_scavenger	wh_main_effect_force_all_campaign_post_battle_loot_mod	character_to_character_own	1	10.0
wh2_dlc09_skill_innate_tmb_scorpion_carver	wh2_dlc09_effect_unit_cap_tmb_mon_tomb_scorpion_0	faction_to_faction_own_unseen	1	2.0
wh2_dlc09_skill_innate_tmb_serpent_carver	wh2_dlc09_effect_unit_cap_tmb_mon_sepulchral_stalkers_0	faction_to_faction_own_unseen	1	2.0
wh2_dlc09_skill_innate_tmb_settra	wh2_dlc09_effect_replenishment_tomb_guard_chariots	general_to_force_own	1	10.0
wh2_dlc09_skill_innate_tmb_settra	wh_main_effect_character_stat_mod_personal_aura_size	character_to_character_own	1	100.0
wh2_dlc09_skill_innate_tmb_sphinx_carver	wh2_dlc09_effect_unit_cap_tmb_veh_khemrian_warsphinx_0	faction_to_faction_own_unseen	1	1.0
wh2_dlc09_skill_innate_tmb_treacherous	wh2_dlc09_effect_tech_melee_attack_increase_tmb_scorpions	general_to_force_own	1	5.0
wh2_dlc09_skill_innate_tmb_treacherous	wh2_dlc09_effect_tech_melee_defence_increase_tmb_scorpions	general_to_force_own	1	5.0
wh2_dlc09_skill_innate_tmb_treacherous	wh_main_effect_agent_action_success_chance	character_to_character_provincewide	1	5.0
wh2_dlc09_skill_innate_tmb_trustworthy	wh2_dlc09_faction_political_diplomacy_mod	faction_to_faction_own_unseen	1	5.0
wh2_dlc09_skill_innate_tmb_trustworthy	wh_main_effect_public_order_characters	character_to_province_own	1	1.0
wh2_dlc09_skill_innate_tmb_ushabti_carver	wh2_dlc09_effect_unit_cap_tmb_mon_ushabti_0	faction_to_faction_own_unseen	1	1.0
wh2_dlc09_skill_innate_tmb_ushabti_carver	wh2_dlc09_effect_unit_cap_tmb_mon_ushabti_1	faction_to_faction_own_unseen	1	1.0
wh2_dlc09_skill_innate_tmb_wise	wh2_dlc09_pooled_resource_canopic_jars_characters	character_to_faction_unseen	1	2.0
wh2_dlc09_skill_innate_tmb_wise	wh_main_effect_force_all_campaign_experience_base_all	agent_to_parent_army_own	1	1.0
wh2_dlc09_skill_innate_tmb_wrathful	wh_main_effect_character_stat_mod_bonus_v_small	character_to_character_own	1	10.0
wh2_dlc09_skill_skv_lord_unique_tretch_craventail_coming_back	wh2_main_effect_ability_enable_regeneration	character_to_character_own	1	1.0
wh2_dlc09_skill_skv_lord_unique_tretch_craventail_coming_back	wh_main_effect_agent_action_success_chance_enemy_skill	character_to_character_own	1	-1.0
wh2_dlc09_skill_skv_lord_unique_tretch_craventail_coming_back	wh_main_effect_agent_action_success_chance_skill	character_to_character_own	1	1.0
wh2_dlc09_skill_skv_lord_unique_tretch_craventail_coming_back	wh_main_effect_character_wound_recovery_time_mod	character_to_character_own	1	-1.0
wh2_dlc09_skill_skv_lord_unique_tretch_craventail_coming_back	wh_main_effect_force_all_campaign_replenishment_rate	general_to_force_own	1	10.0
wh2_dlc09_skill_skv_lord_unique_tretch_craventail_master_of_guile	wh_main_effect_agent_action_success_chance_enemy_skill	character_to_character_own	1	-1.0
wh2_dlc09_skill_skv_lord_unique_tretch_craventail_master_of_guile	wh_main_effect_agent_action_success_chance_skill	character_to_character_own	1	1.0
