character_skill_level_to_effects_junctions_tables	1
character_skill_key	effect_key	effect_scope	level	value
wwl_wh2_main_hef_teclis_mixed_magic_3	wh2_main_hef_teclis_wh2_main_effect_magic_beasts_miscast_reduction_flock_of_doom_upgraded	character_to_character_own	3	-15.0
wwl_wh2_main_hef_teclis_mixed_magic_3	wh2_main_hef_teclis_wh2_main_effect_magic_beasts_reduce_wom_cost_flock_of_doom	character_to_character_own	3	-1.0
wwl_wh2_main_hef_teclis_mixed_magic_3	wh2_main_hef_teclis_wh2_main_effect_magic_beasts_reduce_wom_cost_flock_of_doom_upgraded	character_to_character_own	3	-2.0
wwl_wh2_main_hef_teclis_mixed_magic_3	wh2_main_hef_teclis_wh_dlc03_effect_magic_beasts_cooldown_flock_of_doom	character_to_character_own	3	-50.0
wwl_wh2_main_hef_teclis_mixed_magic_3	wh2_main_hef_teclis_wh_main_effect_agent_action_success_chance_enemy_skill	character_to_character_own	3	-3.0
wwl_wh2_main_hef_teclis_mixed_magic_3	wh2_main_hef_teclis_wh_main_effect_agent_action_success_chance_skill	character_to_character_own	3	3.0
wwl_wh2_main_hef_teclis_mixed_magic_4	wh2_main_hef_teclis_wh_dlc03_effect_magic_beasts_enable_panns_impenetrable_pelt	character_to_character_own	1	1.0
wwl_wh2_main_hef_teclis_mixed_magic_4	wh2_main_hef_teclis_wh_main_effect_agent_action_success_chance_enemy_skill	character_to_character_own	1	-1.0
wwl_wh2_main_hef_teclis_mixed_magic_4	wh2_main_hef_teclis_wh_main_effect_agent_action_success_chance_skill	character_to_character_own	1	1.0
wwl_wh2_main_hef_teclis_mixed_magic_4	wh2_main_hef_teclis_wh2_main_effect_magic_beasts_enable_panns_impenetrable_pelt_upgraded	character_to_character_own	2	1.0
wwl_wh2_main_hef_teclis_mixed_magic_4	wh2_main_hef_teclis_wh_dlc03_effect_magic_beasts_cooldown_panns_impenetrable_pelt	character_to_character_own	2	-30.0
wwl_wh2_main_hef_teclis_mixed_magic_4	wh2_main_hef_teclis_wh_main_effect_agent_action_success_chance_enemy_skill	character_to_character_own	2	-2.0
wwl_wh2_main_hef_teclis_mixed_magic_4	wh2_main_hef_teclis_wh_main_effect_agent_action_success_chance_skill	character_to_character_own	2	2.0
wwl_wh2_main_hef_teclis_mixed_magic_4	wh2_main_hef_teclis_wh2_main_effect_magic_beasts_enable_panns_impenetrable_pelt_upgraded	character_to_character_own	3	1.0
wwl_wh2_main_hef_teclis_mixed_magic_4	wh2_main_hef_teclis_wh2_main_effect_magic_beasts_miscast_reduction_panns_impenetrable_pelt_upgraded	character_to_character_own	3	-15.0
wwl_wh2_main_hef_teclis_mixed_magic_4	wh2_main_hef_teclis_wh2_main_effect_magic_beasts_reduce_wom_cost_panns_impenetrable_pelt	character_to_character_own	3	-1.0
wwl_wh2_main_hef_teclis_mixed_magic_4	wh2_main_hef_teclis_wh2_main_effect_magic_beasts_reduce_wom_cost_panns_impenetrable_pelt_upgraded	character_to_character_own	3	-2.0
wwl_wh2_main_hef_teclis_mixed_magic_4	wh2_main_hef_teclis_wh_dlc03_effect_magic_beasts_cooldown_panns_impenetrable_pelt	character_to_character_own	3	-50.0
wwl_wh2_main_hef_teclis_mixed_magic_4	wh2_main_hef_teclis_wh_main_effect_agent_action_success_chance_enemy_skill	character_to_character_own	3	-3.0
wwl_wh2_main_hef_teclis_mixed_magic_4	wh2_main_hef_teclis_wh_main_effect_agent_action_success_chance_skill	character_to_character_own	3	3.0
wwl_wh2_main_hef_teclis_mixed_magic_5	wh2_main_hef_teclis_wh_dlc03_effect_magic_beasts_enable_the_amber_spear	character_to_character_own	1	1.0
wwl_wh2_main_hef_teclis_mixed_magic_5	wh2_main_hef_teclis_wh_main_effect_agent_action_success_chance_enemy_skill	character_to_character_own	1	-1.0
wwl_wh2_main_hef_teclis_mixed_magic_5	wh2_main_hef_teclis_wh_main_effect_agent_action_success_chance_skill	character_to_character_own	1	1.0
wwl_wh2_main_hef_teclis_mixed_magic_5	wh2_main_hef_teclis_wh2_main_effect_magic_beasts_enable_the_amber_spear_upgraded	character_to_character_own	2	1.0
wwl_wh2_main_hef_teclis_mixed_magic_5	wh2_main_hef_teclis_wh_dlc03_effect_magic_beasts_cooldown_the_amber_spear	character_to_character_own	2	-30.0
wwl_wh2_main_hef_teclis_mixed_magic_5	wh2_main_hef_teclis_wh_main_effect_agent_action_success_chance_enemy_skill	character_to_character_own	2	-2.0
wwl_wh2_main_hef_teclis_mixed_magic_5	wh2_main_hef_teclis_wh_main_effect_agent_action_success_chance_skill	character_to_character_own	2	2.0
wwl_wh2_main_hef_teclis_mixed_magic_5	wh2_main_hef_teclis_wh2_main_effect_magic_beasts_enable_the_amber_spear_upgraded	character_to_character_own	3	1.0
wwl_wh2_main_hef_teclis_mixed_magic_5	wh2_main_hef_teclis_wh2_main_effect_magic_beasts_miscast_reduction_the_amber_spear_upgraded	character_to_character_own	3	-15.0
wwl_wh2_main_hef_teclis_mixed_magic_5	wh2_main_hef_teclis_wh2_main_effect_magic_beasts_reduce_wom_cost_the_amber_spear	character_to_character_own	3	-2.0
wwl_wh2_main_hef_teclis_mixed_magic_5	wh2_main_hef_teclis_wh2_main_effect_magic_beasts_reduce_wom_cost_the_amber_spear_upgraded	character_to_character_own	3	-2.0
wwl_wh2_main_hef_teclis_mixed_magic_5	wh2_main_hef_teclis_wh_dlc03_effect_magic_beasts_cooldown_the_amber_spear	character_to_character_own	3	-50.0
wwl_wh2_main_hef_teclis_mixed_magic_5	wh2_main_hef_teclis_wh_main_effect_agent_action_success_chance_enemy_skill	character_to_character_own	3	-3.0
wwl_wh2_main_hef_teclis_mixed_magic_5	wh2_main_hef_teclis_wh_main_effect_agent_action_success_chance_skill	character_to_character_own	3	3.0
wwl_wh2_main_hef_teclis_mixed_magic_6	wh2_main_hef_teclis_wh_dlc03_effect_magic_beasts_enable_the_curse_of_anraheir	character_to_character_own	1	1.0
wwl_wh2_main_hef_teclis_mixed_magic_6	wh2_main_hef_teclis_wh_main_effect_agent_action_success_chance_enemy_skill	character_to_character_own	1	-1.0
wwl_wh2_main_hef_teclis_mixed_magic_6	wh2_main_hef_teclis_wh_main_effect_agent_action_success_chance_skill	character_to_character_own	1	1.0
wwl_wh2_main_hef_teclis_mixed_magic_6	wh2_main_hef_teclis_wh2_main_effect_magic_beasts_enable_the_curse_of_anraheir_upgraded	character_to_character_own	2	1.0
wwl_wh2_main_hef_teclis_mixed_magic_6	wh2_main_hef_teclis_wh_dlc03_effect_magic_beasts_cooldown_the_curse_of_anraheir	character_to_character_own	2	-30.0
wwl_wh2_main_hef_teclis_mixed_magic_6	wh2_main_hef_teclis_wh_main_effect_agent_action_success_chance_enemy_skill	character_to_character_own	2	-2.0
wwl_wh2_main_hef_teclis_mixed_magic_6	wh2_main_hef_teclis_wh_main_effect_agent_action_success_chance_skill	character_to_character_own	2	2.0
wwl_wh2_main_hef_teclis_mixed_magic_6	wh2_main_hef_teclis_wh2_main_effect_magic_beasts_enable_the_curse_of_anraheir_upgraded	character_to_character_own	3	1.0
wwl_wh2_main_hef_teclis_mixed_magic_6	wh2_main_hef_teclis_wh2_main_effect_magic_beasts_miscast_reduction_of_anraheir_upgraded	character_to_character_own	3	-15.0
wwl_wh2_main_hef_teclis_mixed_magic_6	wh2_main_hef_teclis_wh2_main_effect_magic_beasts_reduce_wom_cost_curse_of_anraheir	character_to_character_own	3	-2.0
wwl_wh2_main_hef_teclis_mixed_magic_6	wh2_main_hef_teclis_wh2_main_effect_magic_beasts_reduce_wom_cost_curse_of_anraheir_upgraded	character_to_character_own	3	-2.0
wwl_wh2_main_hef_teclis_mixed_magic_6	wh2_main_hef_teclis_wh_dlc03_effect_magic_beasts_cooldown_the_curse_of_anraheir	character_to_character_own	3	-50.0
wwl_wh2_main_hef_teclis_mixed_magic_6	wh2_main_hef_teclis_wh_main_effect_agent_action_success_chance_enemy_skill	character_to_character_own	3	-3.0
wwl_wh2_main_hef_teclis_mixed_magic_6	wh2_main_hef_teclis_wh_main_effect_agent_action_success_chance_skill	character_to_character_own	3	3.0
wwl_wh2_main_hef_teclis_mixed_magic_7	wh2_main_hef_teclis_wh_dlc03_effect_magic_beasts_enable_transformation_of_kadon	character_to_character_own	1	1.0
wwl_wh2_main_hef_teclis_mixed_magic_7	wh2_main_hef_teclis_wh_main_effect_agent_action_success_chance_enemy_skill	character_to_character_own	1	-1.0
wwl_wh2_main_hef_teclis_mixed_magic_7	wh2_main_hef_teclis_wh_main_effect_agent_action_success_chance_skill	character_to_character_own	1	1.0
wwl_wh2_main_hef_teclis_mixed_magic_7	wh2_main_hef_teclis_wh2_main_effect_magic_beasts_reduce_wom_cost_transformation_of_kadon	character_to_character_own	2	-6.0
wwl_wh2_main_hef_teclis_mixed_magic_7	wh2_main_hef_teclis_wh_dlc03_effect_magic_beasts_enable_transformation_of_kadon	character_to_character_own	2	1.0
wwl_wh2_main_hef_teclis_mixed_magic_7	wh2_main_hef_teclis_wh_main_effect_agent_action_success_chance_enemy_skill	character_to_character_own	2	-2.0
wwl_wh2_main_hef_teclis_mixed_magic_7	wh2_main_hef_teclis_wh_main_effect_agent_action_success_chance_skill	character_to_character_own	2	2.0
wwl_wh2_main_hef_teclis_mixed_magic_2	wwl_increased_spell_effects	character_to_character_own	2	1
wwl_wh2_main_hef_teclis_mixed_magic_2	wwl_increased_spell_effects	character_to_character_own	3	1
wwl_wh2_main_hef_teclis_mixed_magic_3	wwl_increased_spell_effects	character_to_character_own	2	1
wwl_wh2_main_hef_teclis_mixed_magic_3	wwl_increased_spell_effects	character_to_character_own	3	1
wwl_wh2_main_hef_teclis_mixed_magic_4	wwl_increased_spell_effects	character_to_character_own	2	1
wwl_wh2_main_hef_teclis_mixed_magic_4	wwl_increased_spell_effects	character_to_character_own	3	1
wwl_wh2_main_hef_teclis_mixed_magic_5	wwl_increased_spell_effects	character_to_character_own	2	1
wwl_wh2_main_hef_teclis_mixed_magic_5	wwl_increased_spell_effects	character_to_character_own	3	1
wwl_wh2_main_hef_teclis_mixed_magic_6	wwl_increased_spell_effects	character_to_character_own	2	1
wwl_wh2_main_hef_teclis_mixed_magic_6	wwl_increased_spell_effects	character_to_character_own	3	1
wwl_wh2_main_hef_teclis_mixed_magic_7	wwl_increased_spell_effects	character_to_character_own	2	1
wwl_wh2_main_hef_teclis_mixed_magic_1	wh2_main_hef_teclis_wh_main_effect_ability_enable_life-leeching	character_to_character_own	1	1.0
wwl_wh2_main_hef_teclis_mixed_magic_1	wh2_main_hef_teclis_wh_main_effect_agent_action_success_chance_enemy_skill	character_to_character_own	1	-1.0
wwl_wh2_main_hef_teclis_mixed_magic_1	wh2_main_hef_teclis_wh_main_effect_agent_action_success_chance_skill	character_to_character_own	1	1.0
wwl_wh2_main_hef_teclis_mixed_magic_2	wh_main_skill_all_magic_death_01_spirit_leech_enabled	character_to_character_own	1	1.0
wwl_wh2_main_hef_teclis_mixed_magic_2	wh2_main_hef_teclis_wh2_main_effect_magic_death_enable_spirit_leech_upgraded	character_to_character_own	2	1.0
wwl_wh2_main_hef_teclis_mixed_magic_2	wh2_main_hef_teclis_wh_main_effect_agent_action_success_chance_enemy_skill	character_to_character_own	2	-1.0
wwl_wh2_main_hef_teclis_mixed_magic_2	wh2_main_hef_teclis_wh_main_effect_agent_action_success_chance_skill	character_to_character_own	2	1.0
wwl_wh2_main_hef_teclis_mixed_magic_2	wh2_main_hef_teclis_wh_main_effect_magic_death_cooldown_spirit_leech	character_to_character_own	2	-30.0
wwl_wh2_main_hef_teclis_mixed_magic_2	wh2_main_hef_teclis_wh2_main_effect_magic_death_enable_spirit_leech_upgraded	character_to_character_own	3	1.0
wwl_wh2_main_hef_teclis_mixed_magic_2	wh2_main_hef_teclis_wh2_main_effect_magic_death_miscast_reduction_spirit_leech_upgraded	character_to_character_own	3	-15.0
wwl_wh2_main_hef_teclis_mixed_magic_2	wh2_main_hef_teclis_wh2_main_effect_magic_death_reduce_wom_cost_spirit_leech	character_to_character_own	3	-2.0
wwl_wh2_main_hef_teclis_mixed_magic_2	wh2_main_hef_teclis_wh2_main_effect_magic_death_reduce_wom_cost_spirit_leech_upgraded	character_to_character_own	3	-2.0
wwl_wh2_main_hef_teclis_mixed_magic_2	wh2_main_hef_teclis_wh_main_effect_agent_action_success_chance_enemy_skill	character_to_character_own	3	-2.0
wwl_wh2_main_hef_teclis_mixed_magic_2	wh2_main_hef_teclis_wh_main_effect_agent_action_success_chance_skill	character_to_character_own	3	2.0
wwl_wh2_main_hef_teclis_mixed_magic_2	wh2_main_hef_teclis_wh_main_effect_magic_death_cooldown_spirit_leech	character_to_character_own	3	-50.0
wwl_wh2_main_hef_teclis_mixed_magic_3	wh2_main_hef_teclis_wh_main_effect_agent_action_success_chance_enemy_skill	character_to_character_own	1	-1.0
wwl_wh2_main_hef_teclis_mixed_magic_3	wh2_main_hef_teclis_wh_main_effect_agent_action_success_chance_skill	character_to_character_own	1	1.0
wwl_wh2_main_hef_teclis_mixed_magic_3	wh2_main_hef_teclis_wh_main_effect_magic_death_enable_aspect_of_the_dreadknight	character_to_character_own	1	1.0
wwl_wh2_main_hef_teclis_mixed_magic_3	wh2_main_hef_teclis_wh2_main_effect_magic_death_enable_aspect_of_the_dreadknight_upgraded	character_to_character_own	2	1.0
wwl_wh2_main_hef_teclis_mixed_magic_3	wh2_main_hef_teclis_wh_main_effect_agent_action_success_chance_enemy_skill	character_to_character_own	2	-2.0
wwl_wh2_main_hef_teclis_mixed_magic_3	wh2_main_hef_teclis_wh_main_effect_agent_action_success_chance_skill	character_to_character_own	2	2.0
wwl_wh2_main_hef_teclis_mixed_magic_3	wh2_main_hef_teclis_wh_main_effect_magic_death_cooldown_aspect_of_the_dreadknight	character_to_character_own	2	-30.0
wwl_wh2_main_hef_teclis_mixed_magic_3	wh2_main_hef_teclis_wh2_main_effect_magic_death_enable_aspect_of_the_dreadknight_upgraded	character_to_character_own	3	1.0
wwl_wh2_main_hef_teclis_mixed_magic_3	wh2_main_hef_teclis_wh2_main_effect_magic_death_miscast_reduction_aspect_of_the_dreadknight_upgraded	character_to_character_own	3	-15.0
wwl_wh2_main_hef_teclis_mixed_magic_3	wh2_main_hef_teclis_wh2_main_effect_magic_death_reduce_wom_cost_aspect_of_the_dreadknight	character_to_character_own	3	-1.0
wwl_wh2_main_hef_teclis_mixed_magic_3	wh2_main_hef_teclis_wh2_main_effect_magic_death_reduce_wom_cost_aspect_of_the_dreadknight_upgraded	character_to_character_own	3	-2.0
wwl_wh2_main_hef_teclis_mixed_magic_3	wh2_main_hef_teclis_wh_main_effect_agent_action_success_chance_enemy_skill	character_to_character_own	3	-3.0
wwl_wh2_main_hef_teclis_mixed_magic_3	wh2_main_hef_teclis_wh_main_effect_agent_action_success_chance_skill	character_to_character_own	3	3.0
wwl_wh2_main_hef_teclis_mixed_magic_3	wh2_main_hef_teclis_wh_main_effect_magic_death_cooldown_aspect_of_the_dreadknight	character_to_character_own	3	-50.0
wwl_wh2_main_hef_teclis_mixed_magic_4	wh2_main_hef_teclis_wh_main_effect_agent_action_success_chance_enemy_skill	character_to_character_own	1	-1.0
wwl_wh2_main_hef_teclis_mixed_magic_4	wh2_main_hef_teclis_wh_main_effect_agent_action_success_chance_skill	character_to_character_own	1	1.0
wwl_wh2_main_hef_teclis_mixed_magic_4	wh2_main_hef_teclis_wh_main_effect_magic_death_enable_doom_and_darkness	character_to_character_own	1	1.0
wwl_wh2_main_hef_teclis_mixed_magic_4	wh2_main_hef_teclis_wh2_main_effect_magic_death_enable_doom_and_darkness_upgraded	character_to_character_own	2	1.0
wwl_wh2_main_hef_teclis_mixed_magic_4	wh2_main_hef_teclis_wh_main_effect_agent_action_success_chance_enemy_skill	character_to_character_own	2	-2.0
wwl_wh2_main_hef_teclis_mixed_magic_4	wh2_main_hef_teclis_wh_main_effect_agent_action_success_chance_skill	character_to_character_own	2	2.0
wwl_wh2_main_hef_teclis_mixed_magic_4	wh2_main_hef_teclis_wh_main_effect_magic_death_cooldown_doom_and_darkness	character_to_character_own	2	-30.0
wwl_wh2_main_hef_teclis_mixed_magic_4	wh2_main_hef_teclis_wh2_main_effect_magic_death_enable_doom_and_darkness_upgraded	character_to_character_own	3	1.0
wwl_wh2_main_hef_teclis_mixed_magic_4	wh2_main_hef_teclis_wh2_main_effect_magic_death_miscast_reduction_doom_and_darkness_upgraded	character_to_character_own	3	-15.0
wwl_wh2_main_hef_teclis_mixed_magic_4	wh2_main_hef_teclis_wh2_main_effect_magic_death_reduce_wom_cost_doom_and_darkness	character_to_character_own	3	-1.0
wwl_wh2_main_hef_teclis_mixed_magic_4	wh2_main_hef_teclis_wh2_main_effect_magic_death_reduce_wom_cost_doom_and_darkness_upgraded	character_to_character_own	3	-2.0
wwl_wh2_main_hef_teclis_mixed_magic_4	wh2_main_hef_teclis_wh_main_effect_agent_action_success_chance_enemy_skill	character_to_character_own	3	-3.0
wwl_wh2_main_hef_teclis_mixed_magic_4	wh2_main_hef_teclis_wh_main_effect_agent_action_success_chance_skill	character_to_character_own	3	3.0
wwl_wh2_main_hef_teclis_mixed_magic_4	wh2_main_hef_teclis_wh_main_effect_magic_death_cooldown_doom_and_darkness	character_to_character_own	3	-50.0
wwl_wh2_main_hef_teclis_mixed_magic_5	wh2_main_hef_teclis_wh_main_effect_agent_action_success_chance_enemy_skill	character_to_character_own	1	-1.0
wwl_wh2_main_hef_teclis_mixed_magic_5	wh2_main_hef_teclis_wh_main_effect_agent_action_success_chance_skill	character_to_character_own	1	1.0
wwl_wh2_main_hef_teclis_mixed_magic_5	wh2_main_hef_teclis_wh_main_effect_magic_death_enable_soulblight	character_to_character_own	1	1.0
wwl_wh2_main_hef_teclis_mixed_magic_5	wh2_main_hef_teclis_wh2_main_effect_magic_death_enable_soulblight_upgraded	character_to_character_own	2	1.0
wwl_wh2_main_hef_teclis_mixed_magic_5	wh2_main_hef_teclis_wh_main_effect_agent_action_success_chance_enemy_skill	character_to_character_own	2	-2.0
wwl_wh2_main_hef_teclis_mixed_magic_5	wh2_main_hef_teclis_wh_main_effect_agent_action_success_chance_skill	character_to_character_own	2	2.0
wwl_wh2_main_hef_teclis_mixed_magic_5	wh2_main_hef_teclis_wh_main_effect_magic_death_cooldown_soulblight	character_to_character_own	2	-30.0
wwl_wh2_main_hef_teclis_mixed_magic_5	wh2_main_hef_teclis_wh2_main_effect_magic_death_enable_soulblight_upgraded	character_to_character_own	3	1.0
wwl_wh2_main_hef_teclis_mixed_magic_5	wh2_main_hef_teclis_wh2_main_effect_magic_death_miscast_reduction_soulblight_upgraded	character_to_character_own	3	-15.0
wwl_wh2_main_hef_teclis_mixed_magic_5	wh2_main_hef_teclis_wh2_main_effect_magic_death_reduce_wom_cost_soulblight	character_to_character_own	3	-2.0
wwl_wh2_main_hef_teclis_mixed_magic_5	wh2_main_hef_teclis_wh2_main_effect_magic_death_reduce_wom_cost_soulblight_upgraded	character_to_character_own	3	-3.0
wwl_wh2_main_hef_teclis_mixed_magic_5	wh2_main_hef_teclis_wh_main_effect_agent_action_success_chance_enemy_skill	character_to_character_own	3	-3.0
wwl_wh2_main_hef_teclis_mixed_magic_5	wh2_main_hef_teclis_wh_main_effect_agent_action_success_chance_skill	character_to_character_own	3	3.0
wwl_wh2_main_hef_teclis_mixed_magic_5	wh2_main_hef_teclis_wh_main_effect_magic_death_cooldown_soulblight	character_to_character_own	3	-50.0
wwl_wh2_main_hef_teclis_mixed_magic_6	wh2_main_hef_teclis_wh_main_effect_agent_action_success_chance_enemy_skill	character_to_character_own	1	-1.0
wwl_wh2_main_hef_teclis_mixed_magic_6	wh2_main_hef_teclis_wh_main_effect_agent_action_success_chance_skill	character_to_character_own	1	1.0
wwl_wh2_main_hef_teclis_mixed_magic_6	wh2_main_hef_teclis_wh_main_effect_magic_death_enable_the_fate_of_bjuna	character_to_character_own	1	1.0
wwl_wh2_main_hef_teclis_mixed_magic_6	wh2_main_hef_teclis_wh2_main_effect_magic_death_reduce_wom_cost_the_fate_of_bjuna	character_to_character_own	2	-3.0
wwl_wh2_main_hef_teclis_mixed_magic_6	wh2_main_hef_teclis_wh_main_effect_agent_action_success_chance_enemy_skill	character_to_character_own	2	-2.0
wwl_wh2_main_hef_teclis_mixed_magic_6	wh2_main_hef_teclis_wh_main_effect_agent_action_success_chance_skill	character_to_character_own	2	2.0
wwl_wh2_main_hef_teclis_mixed_magic_6	wh2_main_hef_teclis_wh_main_effect_magic_death_cooldown_the_fate_of_bjuna	character_to_character_own	2	-50.0
wwl_wh2_main_hef_teclis_mixed_magic_6	wh2_main_hef_teclis_wh_main_effect_magic_death_enable_the_fate_of_bjuna	character_to_character_own	2	1.0
wwl_wh2_main_hef_teclis_mixed_magic_7	wh2_main_hef_teclis_wh_main_effect_agent_action_success_chance_enemy_skill	character_to_character_own	1	-1.0
wwl_wh2_main_hef_teclis_mixed_magic_7	wh2_main_hef_teclis_wh_main_effect_agent_action_success_chance_skill	character_to_character_own	1	1.0
wwl_wh2_main_hef_teclis_mixed_magic_7	wh2_main_hef_teclis_wh_main_effect_magic_death_enable_the_purple_sun_of_xereus	character_to_character_own	1	1.0
wwl_wh2_main_hef_teclis_mixed_magic_7	wh2_main_hef_teclis_wh2_main_effect_magic_death_enable_the_purple_sun_of_xereus_upgraded	character_to_character_own	2	1.0
wwl_wh2_main_hef_teclis_mixed_magic_7	wh2_main_hef_teclis_wh_main_effect_agent_action_success_chance_enemy_skill	character_to_character_own	2	-2.0
wwl_wh2_main_hef_teclis_mixed_magic_7	wh2_main_hef_teclis_wh_main_effect_agent_action_success_chance_skill	character_to_character_own	2	2.0
wwl_wh2_main_hef_teclis_mixed_magic_7	wh2_main_hef_teclis_wh_main_effect_magic_death_cooldown_the_purple_sun_of_xereus	character_to_character_own	2	-30.0
wwl_wh2_main_hef_teclis_mixed_magic_7	wh2_main_hef_teclis_wh2_main_effect_magic_death_enable_the_purple_sun_of_xereus_upgraded	character_to_character_own	3	1.0
wwl_wh2_main_hef_teclis_mixed_magic_7	wh2_main_hef_teclis_wh2_main_effect_magic_death_miscast_reduction_the_purple_sun_of_xereus_upgraded	character_to_character_own	3	-15.0
wwl_wh2_main_hef_teclis_mixed_magic_7	wh2_main_hef_teclis_wh2_main_effect_magic_death_reduce_wom_cost_the_purple_sun_of_xereus	character_to_character_own	3	-2.0
wwl_wh2_main_hef_teclis_mixed_magic_7	wh2_main_hef_teclis_wh2_main_effect_magic_death_reduce_wom_cost_the_purple_sun_of_xereus_upgraded	character_to_character_own	3	-3.0
wwl_wh2_main_hef_teclis_mixed_magic_7	wh2_main_hef_teclis_wh_main_effect_agent_action_success_chance_enemy_skill	character_to_character_own	3	-3.0
wwl_wh2_main_hef_teclis_mixed_magic_7	wh2_main_hef_teclis_wh_main_effect_agent_action_success_chance_skill	character_to_character_own	3	3.0
wwl_wh2_main_hef_teclis_mixed_magic_7	wh2_main_hef_teclis_wh_main_effect_magic_death_cooldown_the_purple_sun_of_xereus	character_to_character_own	3	-50.0
wwl_wh2_main_hef_teclis_mixed_magic_2	wwl_increased_spell_effects	character_to_character_own	2	1
wwl_wh2_main_hef_teclis_mixed_magic_2	wwl_increased_spell_effects	character_to_character_own	3	1
wwl_wh2_main_hef_teclis_mixed_magic_3	wwl_increased_spell_effects	character_to_character_own	2	1
wwl_wh2_main_hef_teclis_mixed_magic_3	wwl_increased_spell_effects	character_to_character_own	3	1
