Loc PackedFile	1
character_skills_localised_name_wwl_wef_naieth_the_prophetess_mixed_magic_3	Wind Blast/Earth Blood	true
character_skills_localised_name_wwl_wef_naieth_the_prophetess_mixed_magic_4	Curse of the Midnight Wind/Shield of Thorns	true
character_skills_localised_name_wwl_wef_naieth_the_prophetess_mixed_magic_5	Urannon's Thunderbolt/Flesh to Stone	true
character_skills_localised_name_wwl_wef_naieth_the_prophetess_mixed_magic_6	Comet of Casandora/Regrowth	true
character_skills_localised_name_wwl_wef_naieth_the_prophetess_mixed_magic_7	Chain Lightning/The Dwellers Below	true
character_skills_localised_name_wwl_dlc03_bst_malagor_mixed_magic_1	Bestial Surge/Life-Leeching/Smoke & Mirrors/Wild Heart	true
character_skills_localised_name_wwl_dlc03_bst_malagor_mixed_magic_2	Viletide/Spirit Leech/Melkoth's Mystifying Miasma/Wyssan's Wildform	true
character_skills_localised_name_wwl_dlc03_bst_malagor_mixed_magic_3	Devolve/Aspect of the Dread Knight/The Enfeebling Foe/Flock of Doom	true
character_skills_localised_name_wwl_dlc03_bst_malagor_mixed_magic_4	Bray-Scream/Doom & Darkness/The Withering/Pann's Impenetrable Pelt	true
character_skills_localised_name_wwl_dlc03_bst_malagor_mixed_magic_5	Traitor-Kin/Soulblight/The Penumbral Pendulum/The Amber Spear	true
character_skills_localised_name_wwl_dlc03_bst_malagor_mixed_magic_6	Mantle of Ghorok/The Fate of Bjuna/Pit of Shades/The Curse of Anraheir	true
character_skills_localised_name_wwl_dlc03_bst_malagor_mixed_magic_7	Savage Dominion/The Purple Sun of Xereus/Okkam's Mindrazor/Transformation of Kadon	true
character_skills_localised_name_wwl_wh2_dlc11_cst_noctilus_mixed_magic_1	The Curse of Undeath/Smoke & Mirrors	true
character_skills_localised_name_wwl_wh2_dlc11_cst_noctilus_mixed_magic_2	Invocation of Nehek/Melkoth's Mystifying Miasma	true
character_skills_localised_name_wwl_wh2_dlc11_cst_noctilus_mixed_magic_3	Vanhel's Danse Macabre/The Enfeebling Foe	true
character_skills_localised_name_wwl_wh2_dlc11_cst_noctilus_mixed_magic_4	Gaze of Nagash/The Withering	true
character_skills_localised_name_wwl_wh2_dlc11_cst_noctilus_mixed_magic_5	Drowned Dead/The Penumbral Pendulum	true
character_skills_localised_name_wwl_wh2_dlc11_cst_noctilus_mixed_magic_6	Curse of Years/Pit of Shades	true
character_skills_localised_name_wwl_wh2_dlc11_cst_noctilus_mixed_magic_7	Wind of Death/Okkam's Mindrazor	true
character_skills_localised_name_wwl_vmp_mannfred_von_carstein_mixed_magic_1	The Curse of Undeath/Life-Leeching	true
character_skills_localised_name_wwl_vmp_mannfred_von_carstein_mixed_magic_2	Invocation of Nehek/Spirit Leech	true
character_skills_localised_name_wwl_vmp_mannfred_von_carstein_mixed_magic_3	Vanhel's Danse Macabre/Aspect of the Dread Knight	true
character_skills_localised_name_wwl_vmp_mannfred_von_carstein_mixed_magic_4	Gaze of Nagash/Doom & Darkness	true
character_skills_localised_name_wwl_vmp_mannfred_von_carstein_mixed_magic_5	Raise Dead/Soulblight	true
character_skills_localised_name_wwl_vmp_mannfred_von_carstein_mixed_magic_6	Curse of Years/The Fate of Bjuna	true
character_skills_localised_name_wwl_vmp_mannfred_von_carstein_mixed_magic_7	Wind of Death/The Purple Sun of Xereus	true
character_skills_localised_name_wwl_wh2_main_def_morathi_mixed_magic_1	Spiteful Conjuration/Life-Leeching/Smoke & Mirrors	true
character_skills_localised_name_wwl_wh2_main_def_morathi_mixed_magic_2	Chillwind/Spirit Leech/Melkoth's Mystifying Miasma	true
character_skills_localised_name_wwl_wh2_main_def_morathi_mixed_magic_3	Power of Darkness/Aspect of the Dread Knight/The Enfeebling Foe	true
character_skills_localised_name_wwl_wh2_main_def_morathi_mixed_magic_4	Word of Pain/Doom & Darkness/The Withering	true
character_skills_localised_name_wwl_wh2_main_def_morathi_mixed_magic_5	Bladewind/Soulblight/The Penumbral Pendulum	true
character_skills_localised_name_wwl_wh2_main_def_morathi_mixed_magic_6	Doombolt/The Fate of Bjuna/Pit of Shades	true
character_skills_localised_name_wwl_wh2_main_def_morathi_mixed_magic_7	Soul Stealer/The Purple Sun of Xereus/Okkam's Mindrazor	true
