character_skill_node_links_tables	3
child_key	initial_descent_tiers	parent_key	parent_link_position	child_link_position	parent_link_position_offset	child_link_position_offset	link_type
wwl_character_skill_node_tmb_liche_high_priest_nehekhara_wh2_dlc09_skill_tmb_nehekhara_lore_1_passive	0	wwl_character_skill_node_tmb_liche_high_priest_nehekhara_wwl_skill_wizard_level_03	1	1	0	0	REQUIRED
wwl_character_skill_node_tmb_liche_high_priest_nehekhara_wwl_skill_wizard_level_04	0	wwl_character_skill_node_tmb_liche_high_priest_nehekhara_wh2_dlc09_skill_tmb_nehekhara_lore_1_passive	1	1	0	0	SUBSET_REQUIRED
wwl_character_skill_node_tmb_liche_high_priest_nehekhara_wh2_dlc09_skill_tmb_nehekhara_lore_0_djafs_incantation_of_cursed_blades	0	wwl_character_skill_node_tmb_liche_high_priest_nehekhara_wwl_skill_wizard_level_03	1	1	0	0	REQUIRED
wwl_character_skill_node_tmb_liche_high_priest_nehekhara_wwl_skill_wizard_level_04	0	wwl_character_skill_node_tmb_liche_high_priest_nehekhara_wh2_dlc09_skill_tmb_nehekhara_lore_0_djafs_incantation_of_cursed_blades	1	1	0	0	SUBSET_REQUIRED
wwl_character_skill_node_tmb_liche_high_priest_nehekhara_wh2_dlc09_skill_tmb_nehekhara_lore_2_nerus_incantation_of_protection	0	wwl_character_skill_node_tmb_liche_high_priest_nehekhara_wwl_skill_wizard_level_03	1	1	0	0	REQUIRED
wwl_character_skill_node_tmb_liche_high_priest_nehekhara_wwl_skill_wizard_level_04	0	wwl_character_skill_node_tmb_liche_high_priest_nehekhara_wh2_dlc09_skill_tmb_nehekhara_lore_2_nerus_incantation_of_protection	1	1	0	0	SUBSET_REQUIRED
wwl_character_skill_node_tmb_liche_high_priest_nehekhara_wh2_dlc09_skill_tmb_nehekhara_lore_3_ptras_incantation_of_righteous_smiting	0	wwl_character_skill_node_tmb_liche_high_priest_nehekhara_wwl_skill_wizard_level_03	1	1	0	0	REQUIRED
wwl_character_skill_node_tmb_liche_high_priest_nehekhara_wwl_skill_wizard_level_04	0	wwl_character_skill_node_tmb_liche_high_priest_nehekhara_wh2_dlc09_skill_tmb_nehekhara_lore_3_ptras_incantation_of_righteous_smiting	1	1	0	0	SUBSET_REQUIRED
wwl_character_skill_node_tmb_liche_high_priest_nehekhara_wh2_dlc09_skill_tmb_nehekhara_lore_4_usirians_incantation_of_vengeance	0	wwl_character_skill_node_tmb_liche_high_priest_nehekhara_wwl_skill_wizard_level_03	1	1	0	0	REQUIRED
wwl_character_skill_node_tmb_liche_high_priest_nehekhara_wwl_skill_wizard_level_04	0	wwl_character_skill_node_tmb_liche_high_priest_nehekhara_wh2_dlc09_skill_tmb_nehekhara_lore_4_usirians_incantation_of_vengeance	1	1	0	0	SUBSET_REQUIRED
wwl_character_skill_node_tmb_liche_high_priest_nehekhara_wh2_dlc09_skill_tmb_nehekhara_lore_6_usekhps_incantation_of_desiccation	0	wwl_character_skill_node_tmb_liche_high_priest_nehekhara_wwl_skill_wizard_level_03	1	1	0	0	REQUIRED
wwl_character_skill_node_tmb_liche_high_priest_nehekhara_wwl_skill_wizard_level_04	0	wwl_character_skill_node_tmb_liche_high_priest_nehekhara_wh2_dlc09_skill_tmb_nehekhara_lore_6_usekhps_incantation_of_desiccation	1	1	0	0	SUBSET_REQUIRED
wwl_character_skill_node_tmb_liche_high_priest_nehekhara_wh2_dlc09_skill_tmb_nehekhara_lore_7_sakhmets_incantation_of_the_skullstorm	0	wwl_character_skill_node_tmb_liche_high_priest_nehekhara_wwl_skill_wizard_level_03	1	1	0	0	REQUIRED
wwl_character_skill_node_tmb_liche_high_priest_nehekhara_wwl_skill_wizard_level_04	0	wwl_character_skill_node_tmb_liche_high_priest_nehekhara_wh2_dlc09_skill_tmb_nehekhara_lore_7_sakhmets_incantation_of_the_skullstorm	1	1	0	0	SUBSET_REQUIRED
wwl_character_skill_node_tmb_liche_high_priest_nehekhara_wh_main_skill_all_magic_all_06_evasion	0	wwl_character_skill_node_tmb_liche_high_priest_nehekhara_wwl_skill_wizard_level_04	1	1	0	0	REQUIRED
wwl_character_skill_node_tmb_liche_high_priest_nehekhara_wh_main_skill_all_magic_all_11_arcane_conduit	0	wwl_character_skill_node_tmb_liche_high_priest_nehekhara_wh_main_skill_all_magic_all_06_evasion	1	1	0	0	REQUIRED
wwl_character_skill_node_tmb_liche_high_priest_nehekhara_wh_main_skill_all_magic_all_07_earthing	0	wwl_character_skill_node_tmb_liche_high_priest_nehekhara_wwl_skill_wizard_level_04	1	1	0	0	REQUIRED
wwl_character_skill_node_tmb_liche_high_priest_nehekhara_wh_main_skill_all_magic_all_11_arcane_conduit	0	wwl_character_skill_node_tmb_liche_high_priest_nehekhara_wh_main_skill_all_magic_all_07_earthing	1	1	0	0	REQUIRED
wwl_character_skill_node_tmb_liche_high_priest_nehekhara_wh_main_skill_all_magic_all_08_power_drain	0	wwl_character_skill_node_tmb_liche_high_priest_nehekhara_wwl_skill_wizard_level_04	1	1	0	0	REQUIRED
wwl_character_skill_node_tmb_liche_high_priest_nehekhara_wh_main_skill_all_magic_all_11_arcane_conduit	0	wwl_character_skill_node_tmb_liche_high_priest_nehekhara_wh_main_skill_all_magic_all_08_power_drain	1	1	0	0	REQUIRED
wwl_character_skill_node_wh2_dlc09_tmb_khatep_wh2_dlc09_skill_tmb_nehekhara_lore_1_passive	0	wwl_character_skill_node_wh2_dlc09_tmb_khatep_wwl_skill_wizard_level_04	1	1	0	0	REQUIRED
wwl_character_skill_node_wh2_dlc09_tmb_khatep_wh_main_skill_all_magic_all_11_diviner	0	wwl_character_skill_node_wh2_dlc09_tmb_khatep_wh2_dlc09_skill_tmb_nehekhara_lore_1_passive	1	1	0	0	SUBSET_REQUIRED
wwl_character_skill_node_wh2_dlc09_tmb_khatep_wh2_dlc09_skill_tmb_nehekhara_lore_0_djafs_incantation_of_cursed_blades	0	wwl_character_skill_node_wh2_dlc09_tmb_khatep_wwl_skill_wizard_level_04	1	1	0	0	REQUIRED
wwl_character_skill_node_wh2_dlc09_tmb_khatep_wh_main_skill_all_magic_all_11_diviner	0	wwl_character_skill_node_wh2_dlc09_tmb_khatep_wh2_dlc09_skill_tmb_nehekhara_lore_0_djafs_incantation_of_cursed_blades	1	1	0	0	SUBSET_REQUIRED
wwl_character_skill_node_wh2_dlc09_tmb_khatep_wh2_dlc09_skill_tmb_nehekhara_lore_2_nerus_incantation_of_protection	0	wwl_character_skill_node_wh2_dlc09_tmb_khatep_wwl_skill_wizard_level_04	1	1	0	0	REQUIRED
wwl_character_skill_node_wh2_dlc09_tmb_khatep_wh_main_skill_all_magic_all_11_diviner	0	wwl_character_skill_node_wh2_dlc09_tmb_khatep_wh2_dlc09_skill_tmb_nehekhara_lore_2_nerus_incantation_of_protection	1	1	0	0	SUBSET_REQUIRED
wwl_character_skill_node_wh2_dlc09_tmb_khatep_wh2_dlc09_skill_tmb_nehekhara_lore_3_ptras_incantation_of_righteous_smiting	0	wwl_character_skill_node_wh2_dlc09_tmb_khatep_wwl_skill_wizard_level_04	1	1	0	0	REQUIRED
wwl_character_skill_node_wh2_dlc09_tmb_khatep_wh_main_skill_all_magic_all_11_diviner	0	wwl_character_skill_node_wh2_dlc09_tmb_khatep_wh2_dlc09_skill_tmb_nehekhara_lore_3_ptras_incantation_of_righteous_smiting	1	1	0	0	SUBSET_REQUIRED
wwl_character_skill_node_wh2_dlc09_tmb_khatep_wh2_dlc09_skill_tmb_nehekhara_lore_4_usirians_incantation_of_vengeance	0	wwl_character_skill_node_wh2_dlc09_tmb_khatep_wwl_skill_wizard_level_04	1	1	0	0	REQUIRED
wwl_character_skill_node_wh2_dlc09_tmb_khatep_wh_main_skill_all_magic_all_11_diviner	0	wwl_character_skill_node_wh2_dlc09_tmb_khatep_wh2_dlc09_skill_tmb_nehekhara_lore_4_usirians_incantation_of_vengeance	1	1	0	0	SUBSET_REQUIRED
wwl_character_skill_node_wh2_dlc09_tmb_khatep_wh2_dlc09_skill_tmb_nehekhara_lore_6_usekhps_incantation_of_desiccation	0	wwl_character_skill_node_wh2_dlc09_tmb_khatep_wwl_skill_wizard_level_04	1	1	0	0	REQUIRED
wwl_character_skill_node_wh2_dlc09_tmb_khatep_wh_main_skill_all_magic_all_11_diviner	0	wwl_character_skill_node_wh2_dlc09_tmb_khatep_wh2_dlc09_skill_tmb_nehekhara_lore_6_usekhps_incantation_of_desiccation	1	1	0	0	SUBSET_REQUIRED
wwl_character_skill_node_wh2_dlc09_tmb_khatep_wh2_dlc09_skill_tmb_nehekhara_lore_7_sakhmets_incantation_of_the_skullstorm	0	wwl_character_skill_node_wh2_dlc09_tmb_khatep_wwl_skill_wizard_level_04	1	1	0	0	REQUIRED
wwl_character_skill_node_wh2_dlc09_tmb_khatep_wh_main_skill_all_magic_all_11_diviner	0	wwl_character_skill_node_wh2_dlc09_tmb_khatep_wh2_dlc09_skill_tmb_nehekhara_lore_7_sakhmets_incantation_of_the_skullstorm	1	1	0	0	SUBSET_REQUIRED
wwl_character_skill_node_wh2_dlc09_tmb_khatep_wh_main_skill_all_magic_all_06_evasion	0	wwl_character_skill_node_wh2_dlc09_tmb_khatep_wh_main_skill_all_magic_all_11_diviner	1	1	0	0	REQUIRED
wwl_character_skill_node_wh2_dlc09_tmb_khatep_wh_main_skill_all_magic_all_11_arcane_conduit	0	wwl_character_skill_node_wh2_dlc09_tmb_khatep_wh_main_skill_all_magic_all_06_evasion	1	1	0	0	REQUIRED
wwl_character_skill_node_wh2_dlc09_tmb_khatep_wh_main_skill_all_magic_all_07_earthing	0	wwl_character_skill_node_wh2_dlc09_tmb_khatep_wh_main_skill_all_magic_all_11_diviner	1	1	0	0	REQUIRED
wwl_character_skill_node_wh2_dlc09_tmb_khatep_wh_main_skill_all_magic_all_11_arcane_conduit	0	wwl_character_skill_node_wh2_dlc09_tmb_khatep_wh_main_skill_all_magic_all_07_earthing	1	1	0	0	REQUIRED
wwl_character_skill_node_wh2_dlc09_tmb_khatep_wh_main_skill_all_magic_all_08_power_drain	0	wwl_character_skill_node_wh2_dlc09_tmb_khatep_wh_main_skill_all_magic_all_11_diviner	1	1	0	0	REQUIRED
wwl_character_skill_node_wh2_dlc09_tmb_khatep_wh_main_skill_all_magic_all_11_arcane_conduit	0	wwl_character_skill_node_wh2_dlc09_tmb_khatep_wh_main_skill_all_magic_all_08_power_drain	1	1	0	0	REQUIRED
wwl_character_skill_node_wh2_dlc09_tmb_liche_priest_nehekhara_wh2_dlc09_skill_tmb_nehekhara_lore_1_passive	0	wwl_character_skill_node_wh2_dlc09_tmb_liche_priest_nehekhara_wwl_skill_wizard_level_01	1	1	0	0	REQUIRED
wwl_character_skill_node_wh2_dlc09_tmb_liche_priest_nehekhara_wwl_skill_wizard_level_02	0	wwl_character_skill_node_wh2_dlc09_tmb_liche_priest_nehekhara_wh2_dlc09_skill_tmb_nehekhara_lore_1_passive	1	1	0	0	SUBSET_REQUIRED
wwl_character_skill_node_wh2_dlc09_tmb_liche_priest_nehekhara_wh2_dlc09_skill_tmb_nehekhara_lore_0_djafs_incantation_of_cursed_blades	0	wwl_character_skill_node_wh2_dlc09_tmb_liche_priest_nehekhara_wwl_skill_wizard_level_01	1	1	0	0	REQUIRED
wwl_character_skill_node_wh2_dlc09_tmb_liche_priest_nehekhara_wwl_skill_wizard_level_02	0	wwl_character_skill_node_wh2_dlc09_tmb_liche_priest_nehekhara_wh2_dlc09_skill_tmb_nehekhara_lore_0_djafs_incantation_of_cursed_blades	1	1	0	0	SUBSET_REQUIRED
wwl_character_skill_node_wh2_dlc09_tmb_liche_priest_nehekhara_wh2_dlc09_skill_tmb_nehekhara_lore_2_nerus_incantation_of_protection	0	wwl_character_skill_node_wh2_dlc09_tmb_liche_priest_nehekhara_wwl_skill_wizard_level_01	1	1	0	0	REQUIRED
wwl_character_skill_node_wh2_dlc09_tmb_liche_priest_nehekhara_wwl_skill_wizard_level_02	0	wwl_character_skill_node_wh2_dlc09_tmb_liche_priest_nehekhara_wh2_dlc09_skill_tmb_nehekhara_lore_2_nerus_incantation_of_protection	1	1	0	0	SUBSET_REQUIRED
wwl_character_skill_node_wh2_dlc09_tmb_liche_priest_nehekhara_wh2_dlc09_skill_tmb_nehekhara_lore_3_ptras_incantation_of_righteous_smiting	0	wwl_character_skill_node_wh2_dlc09_tmb_liche_priest_nehekhara_wwl_skill_wizard_level_01	1	1	0	0	REQUIRED
wwl_character_skill_node_wh2_dlc09_tmb_liche_priest_nehekhara_wwl_skill_wizard_level_02	0	wwl_character_skill_node_wh2_dlc09_tmb_liche_priest_nehekhara_wh2_dlc09_skill_tmb_nehekhara_lore_3_ptras_incantation_of_righteous_smiting	1	1	0	0	SUBSET_REQUIRED
wwl_character_skill_node_wh2_dlc09_tmb_liche_priest_nehekhara_wh2_dlc09_skill_tmb_nehekhara_lore_4_usirians_incantation_of_vengeance	0	wwl_character_skill_node_wh2_dlc09_tmb_liche_priest_nehekhara_wwl_skill_wizard_level_01	1	1	0	0	REQUIRED
wwl_character_skill_node_wh2_dlc09_tmb_liche_priest_nehekhara_wwl_skill_wizard_level_02	0	wwl_character_skill_node_wh2_dlc09_tmb_liche_priest_nehekhara_wh2_dlc09_skill_tmb_nehekhara_lore_4_usirians_incantation_of_vengeance	1	1	0	0	SUBSET_REQUIRED
wwl_character_skill_node_wh2_dlc09_tmb_liche_priest_nehekhara_wh2_dlc09_skill_tmb_nehekhara_lore_6_usekhps_incantation_of_desiccation	0	wwl_character_skill_node_wh2_dlc09_tmb_liche_priest_nehekhara_wwl_skill_wizard_level_02	1	1	0	0	REQUIRED
wwl_character_skill_node_wh2_dlc09_tmb_liche_priest_nehekhara_wh2_dlc09_skill_tmb_nehekhara_lore_7_sakhmets_incantation_of_the_skullstorm	0	wwl_character_skill_node_wh2_dlc09_tmb_liche_priest_nehekhara_wwl_skill_wizard_level_02	1	1	0	0	REQUIRED
wwl_character_skill_node_wh2_dlc09_tmb_liche_priest_nehekhara_wh_main_skill_all_magic_all_06_evasion	0	wwl_character_skill_node_wh2_dlc09_tmb_liche_priest_nehekhara_wwl_skill_wizard_level_02	1	1	0	0	REQUIRED
wwl_character_skill_node_wh2_dlc09_tmb_liche_priest_nehekhara_wh_main_skill_all_magic_all_11_arcane_conduit	0	wwl_character_skill_node_wh2_dlc09_tmb_liche_priest_nehekhara_wh_main_skill_all_magic_all_06_evasion	1	1	0	0	REQUIRED
wwl_character_skill_node_wh2_dlc09_tmb_liche_priest_nehekhara_wh_main_skill_all_magic_all_07_earthing	0	wwl_character_skill_node_wh2_dlc09_tmb_liche_priest_nehekhara_wwl_skill_wizard_level_02	1	1	0	0	REQUIRED
wwl_character_skill_node_wh2_dlc09_tmb_liche_priest_nehekhara_wh_main_skill_all_magic_all_11_arcane_conduit	0	wwl_character_skill_node_wh2_dlc09_tmb_liche_priest_nehekhara_wh_main_skill_all_magic_all_07_earthing	1	1	0	0	REQUIRED
wwl_character_skill_node_wh2_dlc09_tmb_liche_priest_nehekhara_wh_main_skill_all_magic_all_08_power_drain	0	wwl_character_skill_node_wh2_dlc09_tmb_liche_priest_nehekhara_wwl_skill_wizard_level_02	1	1	0	0	REQUIRED
wwl_character_skill_node_wh2_dlc09_tmb_liche_priest_nehekhara_wh_main_skill_all_magic_all_11_arcane_conduit	0	wwl_character_skill_node_wh2_dlc09_tmb_liche_priest_nehekhara_wh_main_skill_all_magic_all_08_power_drain	1	1	0	0	REQUIRED
wwl_character_skill_node_wh2_dlc11_cst_admiral_tech_02_wh2_dlc11_skill_all_magic_deep_03_lore_attribute	0	wwl_character_skill_node_wh2_dlc11_cst_admiral_tech_02_wwl_skill_wizard_level_02	1	1	0	0	REQUIRED
wwl_character_skill_node_wh2_dlc11_cst_admiral_tech_02_wwl_skill_wizard_level_03	0	wwl_character_skill_node_wh2_dlc11_cst_admiral_tech_02_wh2_dlc11_skill_all_magic_deep_03_lore_attribute	1	1	0	0	SUBSET_REQUIRED
wwl_character_skill_node_wh2_dlc11_cst_admiral_tech_02_wh2_dlc11_skill_all_magic_deep_01_spiteful_shot	0	wwl_character_skill_node_wh2_dlc11_cst_admiral_tech_02_wwl_skill_wizard_level_02	1	1	0	0	REQUIRED
wwl_character_skill_node_wh2_dlc11_cst_admiral_tech_02_wwl_skill_wizard_level_03	0	wwl_character_skill_node_wh2_dlc11_cst_admiral_tech_02_wh2_dlc11_skill_all_magic_deep_01_spiteful_shot	1	1	0	0	SUBSET_REQUIRED
wwl_character_skill_node_wh2_dlc11_cst_admiral_tech_02_wh2_dlc11_skill_all_magic_deep_02_tidecall	0	wwl_character_skill_node_wh2_dlc11_cst_admiral_tech_02_wwl_skill_wizard_level_02	1	1	0	0	REQUIRED
wwl_character_skill_node_wh2_dlc11_cst_admiral_tech_02_wwl_skill_wizard_level_03	0	wwl_character_skill_node_wh2_dlc11_cst_admiral_tech_02_wh2_dlc11_skill_all_magic_deep_02_tidecall	1	1	0	0	SUBSET_REQUIRED
wwl_character_skill_node_wh2_dlc11_cst_admiral_tech_02_wh2_dlc11_skill_all_magic_deep_04_denizens_of_the_deep	0	wwl_character_skill_node_wh2_dlc11_cst_admiral_tech_02_wwl_skill_wizard_level_02	1	1	0	0	REQUIRED
wwl_character_skill_node_wh2_dlc11_cst_admiral_tech_02_wwl_skill_wizard_level_03	0	wwl_character_skill_node_wh2_dlc11_cst_admiral_tech_02_wh2_dlc11_skill_all_magic_deep_04_denizens_of_the_deep	1	1	0	0	SUBSET_REQUIRED
wwl_character_skill_node_wh2_dlc11_cst_admiral_tech_02_wh2_dlc11_skill_all_magic_deep_05_fog_of_the_damned	0	wwl_character_skill_node_wh2_dlc11_cst_admiral_tech_02_wwl_skill_wizard_level_02	1	1	0	0	REQUIRED
wwl_character_skill_node_wh2_dlc11_cst_admiral_tech_02_wwl_skill_wizard_level_03	0	wwl_character_skill_node_wh2_dlc11_cst_admiral_tech_02_wh2_dlc11_skill_all_magic_deep_05_fog_of_the_damned	1	1	0	0	SUBSET_REQUIRED
wwl_character_skill_node_wh2_dlc11_cst_admiral_tech_02_wh2_dlc11_skill_all_magic_deep_09_krakens_pull	0	wwl_character_skill_node_wh2_dlc11_cst_admiral_tech_02_wwl_skill_wizard_level_03	1	1	0	0	REQUIRED
wwl_character_skill_node_wh2_dlc11_cst_admiral_tech_02_wh2_dlc11_skill_all_magic_deep_10_ghost_ship	0	wwl_character_skill_node_wh2_dlc11_cst_admiral_tech_02_wwl_skill_wizard_level_03	1	1	0	0	REQUIRED
wwl_character_skill_node_wh2_dlc11_cst_admiral_tech_02_wh_main_skill_all_magic_all_06_evasion	0	wwl_character_skill_node_wh2_dlc11_cst_admiral_tech_02_wwl_skill_wizard_level_03	1	1	0	0	REQUIRED
wwl_character_skill_node_wh2_dlc11_cst_admiral_tech_02_wh_main_skill_all_magic_all_11_arcane_conduit	0	wwl_character_skill_node_wh2_dlc11_cst_admiral_tech_02_wh_main_skill_all_magic_all_06_evasion	1	1	0	0	REQUIRED
wwl_character_skill_node_wh2_dlc11_cst_admiral_tech_02_wh_main_skill_all_magic_all_07_earthing	0	wwl_character_skill_node_wh2_dlc11_cst_admiral_tech_02_wwl_skill_wizard_level_03	1	1	0	0	REQUIRED
wwl_character_skill_node_wh2_dlc11_cst_admiral_tech_02_wh_main_skill_all_magic_all_11_arcane_conduit	0	wwl_character_skill_node_wh2_dlc11_cst_admiral_tech_02_wh_main_skill_all_magic_all_07_earthing	1	1	0	0	REQUIRED
wwl_character_skill_node_wh2_dlc11_cst_admiral_tech_02_wh_main_skill_all_magic_all_08_power_drain	0	wwl_character_skill_node_wh2_dlc11_cst_admiral_tech_02_wwl_skill_wizard_level_03	1	1	0	0	REQUIRED
wwl_character_skill_node_wh2_dlc11_cst_admiral_tech_02_wh_main_skill_all_magic_all_11_arcane_conduit	0	wwl_character_skill_node_wh2_dlc11_cst_admiral_tech_02_wh_main_skill_all_magic_all_08_power_drain	1	1	0	0	REQUIRED
wwl_character_skill_node_wh2_dlc11_cst_admiral_tech_04_wh2_dlc11_skill_all_magic_deep_03_lore_attribute	0	wwl_character_skill_node_wh2_dlc11_cst_admiral_tech_04_wwl_skill_wizard_level_02	1	1	0	0	REQUIRED
wwl_character_skill_node_wh2_dlc11_cst_admiral_tech_04_wwl_skill_wizard_level_03	0	wwl_character_skill_node_wh2_dlc11_cst_admiral_tech_04_wh2_dlc11_skill_all_magic_deep_03_lore_attribute	1	1	0	0	SUBSET_REQUIRED
wwl_character_skill_node_wh2_dlc11_cst_admiral_tech_04_wh2_dlc11_skill_all_magic_deep_01_spiteful_shot	0	wwl_character_skill_node_wh2_dlc11_cst_admiral_tech_04_wwl_skill_wizard_level_02	1	1	0	0	REQUIRED
wwl_character_skill_node_wh2_dlc11_cst_admiral_tech_04_wwl_skill_wizard_level_03	0	wwl_character_skill_node_wh2_dlc11_cst_admiral_tech_04_wh2_dlc11_skill_all_magic_deep_01_spiteful_shot	1	1	0	0	SUBSET_REQUIRED
wwl_character_skill_node_wh2_dlc11_cst_admiral_tech_04_wh2_dlc11_skill_all_magic_deep_02_tidecall	0	wwl_character_skill_node_wh2_dlc11_cst_admiral_tech_04_wwl_skill_wizard_level_02	1	1	0	0	REQUIRED
wwl_character_skill_node_wh2_dlc11_cst_admiral_tech_04_wwl_skill_wizard_level_03	0	wwl_character_skill_node_wh2_dlc11_cst_admiral_tech_04_wh2_dlc11_skill_all_magic_deep_02_tidecall	1	1	0	0	SUBSET_REQUIRED
wwl_character_skill_node_wh2_dlc11_cst_admiral_tech_04_wh2_dlc11_skill_all_magic_deep_04_denizens_of_the_deep	0	wwl_character_skill_node_wh2_dlc11_cst_admiral_tech_04_wwl_skill_wizard_level_02	1	1	0	0	REQUIRED
wwl_character_skill_node_wh2_dlc11_cst_admiral_tech_04_wwl_skill_wizard_level_03	0	wwl_character_skill_node_wh2_dlc11_cst_admiral_tech_04_wh2_dlc11_skill_all_magic_deep_04_denizens_of_the_deep	1	1	0	0	SUBSET_REQUIRED
wwl_character_skill_node_wh2_dlc11_cst_admiral_tech_04_wh2_dlc11_skill_all_magic_deep_05_fog_of_the_damned	0	wwl_character_skill_node_wh2_dlc11_cst_admiral_tech_04_wwl_skill_wizard_level_02	1	1	0	0	REQUIRED
wwl_character_skill_node_wh2_dlc11_cst_admiral_tech_04_wwl_skill_wizard_level_03	0	wwl_character_skill_node_wh2_dlc11_cst_admiral_tech_04_wh2_dlc11_skill_all_magic_deep_05_fog_of_the_damned	1	1	0	0	SUBSET_REQUIRED
wwl_character_skill_node_wh2_dlc11_cst_admiral_tech_04_wh2_dlc11_skill_all_magic_deep_09_krakens_pull	0	wwl_character_skill_node_wh2_dlc11_cst_admiral_tech_04_wwl_skill_wizard_level_03	1	1	0	0	REQUIRED
wwl_character_skill_node_wh2_dlc11_cst_admiral_tech_04_wh2_dlc11_skill_all_magic_deep_10_ghost_ship	0	wwl_character_skill_node_wh2_dlc11_cst_admiral_tech_04_wwl_skill_wizard_level_03	1	1	0	0	REQUIRED
